date,avg_sentiment,max_sentiment,min_sentiment,sentiment_std,news_count,pos_ratio,neg_ratio,neu_ratio,ticker
2026-03-19,-0.016818661078372422,0.913219852373004,-0.9627823317423463,0.684764354394345,17,0.2959062021554393,0.3127248632338117,0.3913689464988077,TSLA
2026-03-20,-0.5295767068397254,0.3752297293394804,-0.9192748758941889,0.3635540372586679,40,0.04647524575702846,0.5760519525967538,0.377472807187587,TSLA
2026-03-21,-0.533287926390767,0.3752297293394804,-0.886908246204257,0.39392470080022607,15,0.06316159429649512,0.5964495206872622,0.3403888861338297,TSLA
2026-03-22,-0.06226534411932031,0.24618482030928135,-0.8214594051241875,0.38259707138499033,6,0.09628118978192408,0.1585465339012444,0.7451722746094068,TSLA
2026-03-23,-0.33273718369138594,0.7375495210289955,-0.8253746405243874,0.4810708724263798,17,0.1010825054391342,0.4338196891305201,0.4650978064712356,TSLA
