date,Open,High,Low,Close,Volume,avg_sentiment,max_sentiment,min_sentiment,sentiment_std,news_count,pos_ratio,neg_ratio,neu_ratio,rsi,macd,macd_signal,bb_high,bb_low,bb_width,ema_20,atr,volume_ma7,volume_ratio,sentiment_lag1,sentiment_lag2,sentiment_lag3,sentiment_roll3,sentiment_roll7,price_change_1d,price_change_3d,price_change_5d,high_low_ratio,target,ticker
2025-05-14,211.78550901932945,213.29093762104836,209.94113079478424,211.68582153320312,49325800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.67446658242121,0.02623188212467653,-1.1306959965981658,217.28039331528308,189.49412603286143,13.661754097552176,204.60829336921614,7.413739373146797,53099557.14285714,0.9289305345296127,0.0,0.0,0.0,0.0,0.0,-0.002817877344742037,0.07091342934343325,0.08335506856828911,1.015955933997224,0,AAPL
2025-05-15,210.3099886465303,212.313900175819,208.90426284202812,210.8084716796875,45029500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.681049812515305,0.4840571400499414,-0.8077453692685443,217.7163274809553,190.7963418916033,13.179510750889978,205.198786541642,7.127732084621373,52215700.0,0.8623747263754005,0.0,0.0,0.0,0.0,0.0,-0.004144584871868751,0.003131039696576021,0.07209095132665944,1.0163215306734512,0,AAPL
2025-05-16,211.71573318604425,211.92510277199543,209.1335944967917,210.6190643310547,54737900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45505737572984,0.8221264038890581,-0.4817710146370239,218.16982909219283,191.79222687704547,12.868313948121394,205.71500347396702,6.818001812520114,50244442.85714286,1.0894319229617717,0.0,0.0,0.0,0.0,0.0,-0.0008984807257680361,-0.007843018865754559,0.06551673056901675,1.0133479667956768,0,AAPL
2025-05-19,207.27923550566183,208.84446444770492,203.64029993754312,208.14659118652344,46140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.46176702108799,0.8803921984569172,-0.20933837201823566,217.66315274793263,193.88138307970408,11.557324954103553,205.94658325611525,6.829484854019504,49624671.428571425,0.9297895315319828,0.0,0.0,0.0,0.0,0.0,-0.011739075721298287,-0.016719260274711156,-0.009535505084000584,1.0255556710128493,0,AAPL
2025-05-20,207.03996203611737,207.83753801206535,204.40797196423648,206.232421875,42496600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.20250538277424,0.7633118109631027,-0.014808335421967994,217.6021032451751,194.67835024603585,11.120465598123703,205.9738059817233,6.60870873746718,50487914.28571428,0.8417182726049856,0.0,0.0,0.0,0.0,0.0,-0.009196255872420789,-0.02170714377949934,-0.028507045412153098,1.0167780444905001,0,AAPL
2025-05-21,204.5475404614086,206.41186226922272,200.10108001028595,201.4768829345703,59211800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01578840221954,0.28352422083014517,0.04485817582845464,217.62565676451032,194.43127072572406,11.257855160964846,205.54552759628015,6.587428274715008,49835914.28571428,1.188135119996652,0.0,0.0,0.0,0.0,0.0,-0.023059123765283074,-0.04340623877292771,-0.04822684166890001,1.0315379720020121,0,AAPL
2025-05-22,200.1010778345708,202.1348820380274,199.09413231135568,200.7490997314453,46742400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.262109706964715,-0.1536655622393539,0.005153428214892931,217.49114317987727,193.89411682988833,11.47198436299287,205.08872494248635,6.334094092711916,49097785.71428572,0.9520266407126303,0.0,0.0,0.0,0.0,0.0,-0.003612241724830323,-0.03553981553533647,-0.04771806307446158,1.015272924879154,0,AAPL
2025-05-23,193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710935,78432900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.47478884287983,-0.978779609352074,-0.19163317929850046,217.66336044386676,192.3524751274223,12.346296469831676,204.0971874991171,6.444231958796436,53255942.85714286,1.472753946172607,0.0,0.0,0.0,0.0,0.0,-0.030244309700308558,-0.05602824222708391,-0.07568869700649816,1.0219166240423327,1,AAPL
2025-05-27,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.781791492612555,-1.2212033467403103,-0.39754721278686245,217.23550659516803,191.81777862211715,12.42758774546902,203.66913155612082,6.373458901339858,54864371.428571425,1.0259572566739905,0.0,0.0,0.0,0.0,0.0,0.02529833309688767,-0.009302719049523622,-0.041047951062579635,1.0167655013937955,1,AAPL
2025-05-28,199.98143310081724,202.11494001836,199.2935240345892,199.81195068359372,45339700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.039702566373734,-1.380519295425671,-0.5941416293146242,216.5807642346817,191.42437034783782,12.331410442951658,203.30178099683252,6.119741550084924,53521771.428571425,0.8471262962682209,0.0,0.0,0.0,0.0,0.0,0.0010488369682311038,-0.004668260276660119,-0.031132210605070654,1.014157088131379,0,AAPL
2025-05-29,202.9623758748587,203.19167383577107,197.90775006205251,199.3433837890625,51396800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.538280745494916,-1.5269856252081127,-0.780710428493322,215.6210864858091,191.160601441437,12.026345221688992,202.9247907865687,6.060040280344468,54272671.428571425,0.9470106896735979,0.0,0.0,0.0,0.0,0.0,-0.002345039387925296,0.023966817129747797,-0.01058929994564517,1.0266989229682102,1,AAPL
2025-05-30,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.783033093246495,-1.552759183306307,-0.935120179455919,214.3535551532595,191.2127686992796,11.41159168944891,202.66915943747586,5.996058308792618,58318857.14285714,1.2143567873170158,0.0,0.0,0.0,0.0,0.0,0.004501166855784389,0.003196659377810107,-0.002532704311161371,1.0263238538810038,1,AAPL
2025-06-02,199.6723835925692,201.51677709467236,199.51286535414476,201.08807373046875,35423300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.993004821040756,-1.4876570541931358,-1.0456275544033624,214.1806671934803,191.0485747498791,11.416793286025731,202.51857984633233,5.710904982487974,54920500.0,0.644992307062026,0.0,0.0,0.0,0.0,0.0,0.004231968185255841,0.006386620232219142,0.03292876295520064,1.0100440226597445,1,AAPL
2025-06-03,200.73914706631285,203.1518034040851,200.3503308633764,202.6533203125,46381600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.24611325275703,-1.2948347806325557,-1.095468999649201,214.2191677119455,191.47271461227325,11.213659474454973,202.53141227168163,5.503088379503739,54868957.14285714,0.8453158655674937,0.0,0.0,0.0,0.0,0.0,0.007783885702387527,0.016604195536983335,0.015283970315773221,1.0139828695497342,0,AAPL
2025-06-04,202.29440469878628,205.6143037964219,201.48686455307688,202.2046813964844,43604000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.608351223368196,-1.1647961062643049,-1.109334420972222,214.2012973564158,191.94619867629905,10.95912145095393,202.50029504547237,5.404827726920972,49893400.0,0.8739432470026096,0.0,0.0,0.0,0.0,0.0,-0.002213824650510454,0.009808296474305145,0.011974912935410975,1.0204849048224567,0,AAPL
2025-06-05,202.88261988754903,204.12882762641604,199.54277706238676,200.02133178710935,55126100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5188457840745,-1.223810263489895,-1.1322295894757568,213.96743865145254,192.64235291348888,10.489214072237973,202.26420330658067,5.3463436438572804,49727342.85714286,1.1085671751729573,0.0,0.0,0.0,0.0,0.0,-0.010797720380637088,-0.005304849380521781,0.0034009054384480653,1.0229827941233647,1,AAPL
2025-06-06,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59870302601787,-0.9944475465746905,-1.1046731808955434,213.85312201672875,193.4235015184275,10.032306947043693,202.36297733132596,5.325504616894981,49908485.71428572,0.9338632365409375,0.0,0.0,0.0,0.0,0.0,0.016398244877141144,0.0031976295917923725,0.015284952219664971,1.018064804955976,0,AAPL
2025-06-09,203.76991971327612,205.37503589356555,199.4131823149893,200.83883666992188,72862600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05166102249999,-0.9998529362145234,-1.0837091319593395,213.73068381125196,193.8629761618926,9.748781495113743,202.2178210778589,5.370958114157928,52975028.571428575,1.375414076497498,0.0,0.0,0.0,0.0,0.0,-0.012112532119803454,-0.006754763129763419,-0.0012394422798088778,1.0298969883001967,1,AAPL
2025-06-10,199.9914028593682,203.7300256804245,199.96149509379936,202.05511474609372,54672600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.95502709275701,-0.8956685609247472,-1.046101017752421,212.9083128324656,193.87581039751487,9.357544381932763,202.2023252367384,5.256499005048442,50668271.428571425,1.0790302976306108,0.0,0.0,0.0,0.0,0.0,0.006055990446562909,0.01016783030496482,-0.0029518665940623245,1.018846281304595,0,AAPL
2025-06-11,202.8826226203144,203.8795888248368,197.8080682902945,198.17694091796875,60989900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.576080598511766,-1.1132055687284605,-1.059521927947629,211.52950648038285,193.84390965731245,8.725582941069348,201.81895530161748,5.314714828583717,54320642.85714286,1.1227757403460141,0.0,0.0,0.0,0.0,0.0,-0.019193643442277364,-0.02520588347435171,-0.019919125762563494,1.030693998414827,1,AAPL
2025-06-12,198.476026276637,199.07419684911244,196.7612432530472,198.5956573486328,43904600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.28783049904276,-1.2375525624963188,-1.095128054857367,210.0091723638631,194.0552273553752,7.8967337976685865,201.51197454419037,5.100303311975253,53966785.71428572,0.8135485450707115,0.0,0.0,0.0,0.0,0.0,0.002112841326163073,-0.011169051556376597,-0.007127611968877123,1.0117551279806187,0,AAPL
2025-06-13,199.12403626091725,199.76209396079904,195.1062640673262,195.8539886474609,51447300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.670231204296144,-1.5395808720945752,-1.1840186183048087,208.60739821547122,193.96155320054442,7.276192047802393,200.97311874450185,5.068555210653651,55087257.14285714,0.9339237905162407,0.0,0.0,0.0,0.0,0.0,-0.013805280225029914,-0.030690270357299654,-0.036632037272932405,1.023863046713181,1,AAPL
2025-06-16,196.7014416228738,198.08722408394675,195.96368113091867,197.8180389404297,43020700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18738027296285,-1.6019912807784067,-1.2676131507995283,206.72413326046953,194.5647156164836,6.060182174518567,200.67263495363784,4.8660323696416645,53357914.28571428,0.8062665225188177,0.0,0.0,0.0,0.0,0.0,0.010028135278388861,-0.001811017850394725,-0.015040904336927952,1.0108364108123147,0,AAPL
2025-06-17,196.60172782081943,197.7881200100286,194.6177748569289,195.0464630126953,38856200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.535530987645856,-1.8537263897285072,-1.3848357985853241,205.4901142602925,194.4887217992778,5.500987286925456,200.13680905450047,4.747048920631603,52250557.14285714,0.7436514005728989,0.0,0.0,0.0,0.0,0.0,-0.014010734018898074,-0.017871459946915746,-0.034686831571700716,1.0162901109902749,1,AAPL
2025-06-18,195.34553910938877,196.97059871241268,194.4781834746436,195.9835968017578,45394700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27275150010277,-1.9550725530009458,-1.4988831494684485,204.43899009799225,194.51496345425386,4.975023586243899,199.74126503042973,4.586003657569995,48326571.428571425,0.9393321036046423,0.0,0.0,0.0,0.0,0.0,0.004804669485349855,0.000661759074665591,-0.011067605070757547,1.012815911755439,1,AAPL
2025-06-20,197.63857663438117,201.08807102199276,196.2627584683704,200.39019775390625,96813500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71229115550761,-1.6606710659005444,-1.5312407327548676,204.31923693994358,194.52604809423613,4.910770774120198,199.8030681469513,4.62303726918892,54346700.0,1.781405310718038,0.0,0.0,0.0,0.0,0.0,0.02248453964545738,0.013002650452172082,0.009036151289668615,1.0245859815243552,1,AAPL
2025-06-23,201.01828233775663,201.686247808318,198.3563846401482,200.888671875,55814300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48958520980174,-1.3713252863938692,-1.499257643482668,204.3341489104502,194.52509333808496,4.918554985496906,199.90645897819402,4.530667690544697,53607328.571428575,1.0411692111393085,0.0,0.0,0.0,0.0,0.0,0.0024875174867879934,0.029952908512493437,0.02570630939052032,1.016787274955685,0,AAPL
2025-06-24,201.9753521214132,202.82277936444737,199.5926038267289,199.6923065185547,54064000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.54995807423961,-1.2244387891589952,-1.4442938726179335,204.07357296162826,195.28714176005144,4.400248135423239,199.88606350584743,4.4377753939142535,55058671.428571425,0.9819343365402154,0.0,0.0,0.0,0.0,0.0,-0.0059553649555199595,0.018923572060718596,0.00947470507828374,1.0161838438688975,1,AAPL
2025-06-25,200.8388346981885,203.05210084338043,200.01135094007645,200.9485015869141,39525700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69192346253768,-0.9951937640584276,-1.3544738509060323,204.17514128611336,195.32016358449212,4.4330822383453645,199.98724808499662,4.360776746122217,53355585.71428572,0.7407977903505082,0.0,0.0,0.0,0.0,0.0,0.006290653306879834,0.002786083547327456,0.03025965445902301,1.0152028866812413,0,AAPL
2025-06-26,200.81888589983927,202.025221644493,198.854876564116,200.39019775390625,50799100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.70155925017469,-0.8487816568371613,-1.2533354120922584,204.21289884653473,195.34023073110197,4.441295767004483,200.0256242439404,4.275745912854701,54466785.71428572,0.9326619761715855,0.0,0.0,0.0,0.0,0.0,-0.0027783428520185005,-0.0024813450974673357,0.02248453964545738,1.0159430089679233,1,AAPL
2025-06-27,201.2774955925489,202.60346239871808,199.39323017588663,200.46995544433597,73188600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85228725163164,-0.7180361541442153,-1.1462755605026498,204.27440180895235,195.39138493421171,4.445222568149972,200.06794150112094,4.199637792138755,59371414.28571428,1.2327245507036937,0.0,0.0,0.0,0.0,0.0,0.0003980119353326206,0.003894235783735711,0.0003980119353326206,1.0161000061035155,1,AAPL
2025-06-30,201.39712965217612,206.7608124915243,198.6554726965608,204.54754638671875,91912800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9543493468145,-0.2821395608568764,-0.9734483605734952,204.94250366893218,195.1539715507944,4.893085905224264,200.49457053784454,4.478616506626237,66016857.14285714,1.3922625822841785,0.0,0.0,0.0,0.0,0.0,0.020340159867571872,0.017910284333461535,0.01821344368285449,1.0408009891947156,1,AAPL
2025-07-01,206.04299395149744,209.55231908550664,205.5146031050056,207.18951416015625,78788900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82554273430591,0.2733453937120487,-0.7240896097163864,206.14683004865816,194.55978921403715,5.78330393240885,201.13218421615994,4.51619909178064,63441914.28571428,1.2419060945287637,0.0,0.0,0.0,0.0,0.0,0.012916154801693835,0.033930384232666144,0.037543798117755545,1.01964685681454,1,AAPL
2025-07-02,208.27621224418837,212.6927652029137,207.50854401160623,211.7955017089844,67941800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.48455357909303,1.0728685626544916,-0.3646979752422108,208.41672043726908,193.20411696507466,7.575604677580228,202.1477382630956,4.586702802564699,65174414.28571428,1.0424612287600152,0.0,0.0,0.0,0.0,0.0,0.02223079467847855,0.0564949807044437,0.053979004752015,1.0249831698063359,1,AAPL
2025-07-03,211.5063683517463,213.9987837940836,211.1674035025876,212.90213012695312,34955800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69211655138422,1.77532723191851,0.06330706618993337,210.59540331838326,192.09517895700736,9.188307437855117,203.17196605965344,4.4613226232026495,62444671.428571425,0.559788356641205,0.0,0.0,0.0,0.0,0.0,0.005224985464938214,0.04084421391415338,0.06243784632825422,1.0134082261018156,0,AAPL
2025-07-07,212.0347473083985,215.57398008038285,208.16652910348648,209.3130340576172,50229000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.12565936092818,2.019145280860215,0.4544747091239897,211.6611517939952,191.95860070844623,9.762927093331388,203.75682967850713,4.6717603627522015,63973714.28571428,0.7851505975668578,0.0,0.0,0.0,0.0,0.0,-0.01685796223455238,0.010249166836790113,0.04411174030383158,1.0355842555899748,1,AAPL
2025-07-08,209.46258702266437,210.78853856973336,207.81758380403343,209.3728485107422,42848900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.205492527556736,2.191932138475636,0.801966194994319,212.49005174575186,191.73685255112312,10.268093970997553,204.29168861491047,4.550274248677039,62837971.428571425,0.6818950234366937,0.0,0.0,0.0,0.0,0.0,0.00028576554438819457,-0.011438643307783991,0.02359012468866628,1.0142959739561859,1,AAPL
2025-07-09,208.89430414855985,210.68884615759356,206.5913149088396,210.4994201660156,48749400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.758460764241114,2.392196137444273,1.12001218348431,213.57284289996193,191.62011974652245,10.835688265688072,204.88290114358713,4.517935462968248,59346657.14285714,0.8214346409209232,0.0,0.0,0.0,0.0,0.0,0.005380696032396992,-0.011285513956599713,0.015975258300479522,1.019833995686421,1,AAPL
2025-07-10,209.87133445003573,212.8323250717279,209.39279496736208,211.7655792236328,44443600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.48328661045039,2.6228407778428107,1.4205779023560101,214.756482606819,191.4075264874193,11.49730433844633,205.53839429406767,4.44090650878236,52565342.85714286,0.8454924401574747,0.0,0.0,0.0,0.0,0.0,0.00601502396832565,0.011717116313647802,-0.0001412800796529723,1.0164262103903907,0,AAPL
2025-07-11,209.931172276849,211.48643705736623,209.2233196075129,210.51937866210935,39765800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.58679531137878,2.674243334183444,1.6713109887214972,215.57435515531492,191.8238977133374,11.659577464920945,206.0127737576907,4.305288873592185,46990614.28571428,0.8462498438137951,0.0,0.0,0.0,0.0,0.0,-0.005884811715351712,0.0054760211723838825,-0.011191769022803832,1.0108167552933334,0,AAPL
2025-07-14,209.293099043616,210.27013683517245,206.91035052542597,207.9870758056641,38840100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.08667982309506,2.482033219301627,1.8334554348375232,215.94185718748463,192.39553752687084,11.532776554586759,206.20080252416435,4.255555963812985,42833228.571428575,0.9067749804390849,0.0,0.0,0.0,0.0,0.0,-0.01202883493452489,-0.011935160478684814,-0.006334809764346083,1.0162378841909778,1,AAPL
2025-07-15,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.918055256185724,2.342125439306443,1.935189435731307,216.0646441481732,193.53491029518617,11.000858574470202,206.41744856352966,4.184450161263096,43881871.428571425,0.9638672787428327,0.0,0.0,0.0,0.0,0.0,0.0023487523440752778,-0.015536015334477238,-0.004285477222210843,1.0142159738020935,1,AAPL
2025-07-16,209.6619745482938,211.75559423754484,208.00700716596052,209.52239990234372,47490500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.723968385757715,2.2893267206731878,2.0060168927196833,216.35035004413405,194.41964049541676,10.677853812987198,206.71315821484527,4.153317083428898,43490657.14285714,1.0919701637067534,0.0,0.0,0.0,0.0,0.0,0.0050212784395653465,-0.00473580516008365,-0.004641439215848253,1.0180214461169257,0,AAPL
2025-07-17,209.93117746335784,211.1574416148312,208.9541396463333,209.38284301757807,48068100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.38643881531933,2.2107382668831974,2.046961167552386,216.10197401313823,196.10165452690083,9.704096762600276,206.96741391034362,4.014030289505257,44236257.14285714,1.0866222213323395,0.0,0.0,0.0,0.0,0.0,-0.0006660714311724769,0.0067108362695484924,-0.011251763458396957,1.0105444284196865,1,AAPL
2025-07-18,210.23023432823223,211.1474413046512,209.06378582955284,210.53929138183597,48974600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.49979422305123,2.216224809160849,2.080813895874079,215.8488610596013,197.81033693844557,8.721442292812688,207.3075927171524,3.8761463741904794,44268428.571428575,1.1063098822443598,0.0,0.0,0.0,0.0,0.0,0.005523128579168368,0.00989902695347089,9.458853552191115e-05,1.009966601660974,1,AAPL
2025-07-21,211.4565208835752,215.12534891613052,210.98794558852117,211.8353576660156,51377400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.78708077535028,2.298657162000552,2.1243825490993737,216.16287962618009,198.64083436307772,8.448355051881787,207.73880842656797,3.9268543141979135,45258971.428571425,1.1351870884004687,0.0,0.0,0.0,0.0,0.0,0.006155935434536408,0.011039190868135984,0.018502504761147787,1.0196096668748948,1,AAPL
2025-07-22,212.4933551608528,214.29786137817436,211.58611235366487,213.74952697753903,46404100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.93667272485555,2.489742658027808,2.1974545708850606,216.68641399048616,199.40338550902558,8.307355047996486,208.31125781237472,3.840061079220169,46207300.0,1.0042590672902334,0.0,0.0,0.0,0.0,0.0,0.009036118108957769,0.020855022775645438,0.0252976434450225,1.012816290229752,0,AAPL
2025-07-23,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.19474684446303,2.5911982223585426,2.2762033011797573,216.78317180358962,200.68742603576587,7.7110799424573955,208.80545134614783,3.760890820044902,47371471.428571425,0.9919324560321569,0.0,0.0,0.0,0.0,0.0,-0.0011660239162682995,0.01406387622814842,0.01898551189038744,1.0128995348012595,0,AAPL
2025-07-24,213.251055366678,215.03563331063384,212.8821827557749,213.11148071289065,46022600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.98576030746474,2.6101407567934984,2.3429907923025057,216.7591223712978,201.9277733806553,7.084697009208125,209.2155493810757,3.6460736582459057,47903800.0,0.9607296289647168,0.0,0.0,0.0,0.0,0.0,-0.0018211179209766115,0.006024126760212578,0.017807751779354453,1.0101156918206229,1,AAPL
2025-07-25,214.04862920984863,214.58699944946255,212.7525701732737,213.2311248779297,40268800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.21533733115536,2.6047808438690936,2.3953488026158234,216.3363999212229,203.63458854313257,6.0488994368563995,209.59798514268084,3.5166704880989728,46872128.571428575,0.8591203605919936,0.0,0.0,0.0,0.0,0.0,0.0005614158591493723,-0.0024252783476981232,0.012785421088987059,1.0086223601185866,1,AAPL
2025-07-28,213.3806606658472,214.19818019857897,212.41360229785764,213.40060424804688,37858000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.56012086565549,2.584417091543145,2.4331624604012876,215.415904376257,205.84814896846956,4.542402956920708,209.96013934319188,3.39294958900057,45413542.85714286,0.8336279800739113,0.0,0.0,0.0,0.0,0.0,0.0007948153451529105,-0.0004669111643083035,0.007388976983243145,1.0084014294819919,0,AAPL
