date,avg_sentiment,max_sentiment,min_sentiment,sentiment_std,news_count,pos_ratio,neg_ratio,neu_ratio,ticker
2026-03-20,-0.041645305522251874,0.82124715577811,-0.9370284751057625,0.407172336702343,32,0.13124579744180664,0.17289110296405852,0.6958631011657417,AAPL
2026-03-21,-0.30842896159738303,0.3561287373304367,-0.9073160588741302,0.4999126985959523,10,0.09160374142229558,0.4000327030196786,0.5083635441958905,AAPL
2026-03-22,-0.17057561489606374,0.8025774173438549,-0.9594732862897217,0.46330813876150356,19,0.097848197224697,0.2684238121207607,0.6337279850911153,AAPL
2026-03-23,0.0404453226365149,0.9270876245573163,-0.9357429519295692,0.5095574150236981,38,0.24194548536386146,0.20150016272734655,0.5565543475217725,AAPL
